BibNum,Title,Author,ISBN,PublicationYear,Publisher,Subjects,ItemType,ItemCollection,FloatingItem,ItemLocation,ReportDate,ItemCount
3144355,"United States of Jihad : Americans fighting for militant Islam, from 9/11 to ISIS / by Peter Bergen.","Bergen, Peter L., 1962-","0804139547, 0804139563, 9780804139540, 9780804139564",[2016],"Crown,","Terrorists Recruiting United States, Terrorism United States, Terrorism Religious aspects Islam, Jihad",acbk,canf,NA,cen,2018-03-01T00:00:00.000,2
317982,"Research reactors; selected reference material, United States atomic energy program.",U.S. Atomic Energy Commission,,[1955],"[U.S. Govt. Print. Off.],",Nuclear reactors,arbk,cs7r,NA,cen,2018-03-01T00:00:00.000,1
151715,"Restoration of Ford's Theatre, Washington, D.C. / by George J. Olszewski.","Olszewski, George J.",,1963.,"U.S. Dept. of the Interior, National Park Service, National Capital Region : [for sale by the Superintendent of Documents, U.S. Govt. Print. Off.],","Lincoln Abraham 1809 1865 Museums, Fords Theatre Washington D C",arbk,cs8r,NA,cen,2018-03-01T00:00:00.000,1
3139828,Enemy of the state / Touchstone Pictures ; Jerry Bruckheimer Films ; a Don Simpson/Jerry Bruckheimer production in association with Scott Free Productions ; produced by Jerry Bruckheimer ; written by David Marconi ; directed by Tony Scott.,,"0788814915, 9780788814914",[1999?],"Touchstone Home Entertainment ; Distributed by Buena Vista Home Entertainment,","United States National Security Agency Drama, Assassination Drama, Conspiracies Drama, Washington D C Drama, Feature films, Thrillers Motion pictures, Fiction films, Video recordings for the hearing impaired",acdvd,cadvd,NA,cen,2018-03-01T00:00:00.000,1
3246210,Find the constellations / H.A. Rey.,"Rey, H. A. (Hans Augusto), 1898-1977,","0544763009, 0544763424, 9780544763005, 9780544763425",[2016],"Houghton Mifflin Harcourt,","Constellations Juvenile literature, Stars Juvenile literature",jcbk,ncnf,NA,wal,2018-03-01T00:00:00.000,1
3193075,"Criminal / Summit Entertainment ; a Benderspink and Millennium Films production and a Campbell Grobman Films production ; produced by J.C. Spink and Jake Weiner, Matt O'Toole, Mark Gill, Christa Campbell ; written by Douglas Cook & David Weisberg ; directed by Ariel Vromen.",,,[2016],"Lionsgate,","United States Central Intelligence Agency Drama, Criminals Drama, Terrorists Drama, Feature films, Action and adventure films, Fiction films, Video recordings for the hearing impaired, Video recordings for people with visual disabilities",acdvd,nadvd,Floating,hip,2018-03-01T00:00:00.000,1
195625,The grain trade in the Old Northwest / by John G. Clark.,"Clark, John Garretson, 1932-",,1966.,"University of Illinois Press,",Grain trade Northwest Old,acbk,canf,NA,cen,2018-03-01T00:00:00.000,1
2847822,A lost lady / Willa Cather.,"Cather, Willa, 1873-1947","0679728872, 9780679728870",1990.,"Vintage Books,","Frontier and pioneer life Nebraska Fiction, Married women Fiction, Nebraska Fiction, Psychological fiction, Domestic fiction",acbk,nafic,NA,bal,2018-03-01T00:00:00.000,1
2737389,"Circo / a co-production of the Independent Television Serviece ; executive producer for ITVS, Sally Jo Fifer ; producer, Jannat Gargi ; directed, produced and photographed by Aaron Schock.",,,[2010],"Hecho a Mano Films,","Circus Mexico, Circus performers Mexico, Documentary films",acdvd,nalndvd,Floating,nga,2018-03-01T00:00:00.000,1
3331754,Earth! : my first 4.54 billion years / by Earth (with Stacy McAnulty) ; illustrated by Earth (with David Litchfield).,"McAnulty, Stacy","125010808X, 9781250108081",2017.,"Henry Holt and Company,",Earth Planet Juvenile literature,jcbk,ncnf,NA,dth,2018-03-01T00:00:00.000,1
625996,The World almanac and book of facts.,,,1923-,"Press Pub. Co. (The New York World),","Almanacs American, Statistics Periodicals, Almanacs",arbk,naref,NA,gwd,2018-03-01T00:00:00.000,1
3127061,The brain / David Eagleman.,"Eagleman, David","1101870532, 9781101870532",c2015.,"Pantheon Books,","Brain, Self, Neurosciences",acbk,nanf,NA,net,2018-03-01T00:00:00.000,1
2572124,The fall festival / by Mercer Mayer.,"Mayer, Mercer, 1943-","0060835516, 0060835524, 9780060835514, 9780060835521",[2009],"HarperCollins Children's Books,","Little Critter Fictitious character Juvenile fiction, Autumn festivals Juvenile fiction, Autumn Juvenile fiction",jcbk,nchol,NA,dth,2018-03-01T00:00:00.000,1
3045442,Fat Ollie's book : a novel of the 87th Precinct / Ed McBain.,"McBain, Ed, 1926-2005,","1451623429, 9781451623420",[2003].,"Pocket Books,","87th Precinct Imaginary place Fiction, Police United States Fiction, Mystery fiction",acbk,namys,Floating,net,2018-03-01T00:00:00.000,1
3278717,Shimmer and Shine. Magical pets of Zahramay Falls / Nickelodeon.,,,[2017],"Nickelodeon,","Jinn Juvenile drama, Pets Juvenile drama, Television series, Animated television programs, Action and adventure television programs, Fantasy television programs, Childrens television programs, Fiction television programs",jcdvd,ccdvd,NA,cen,2018-03-01T00:00:00.000,2
2985317,"The Bletchley circle. Season 2 / Content ; a World production ; directors, Jamie Payne & Sarah Harding ; producer, Trevor Hopkins ; writer, Guy Burt.",,"1608830640, 9781608830640",[2014],"[Publisher not identified],","Great Britain Government Communications Headquarters Employees Drama, Murder Investigation Drama, Serial murderers Drama, Television series, Detective and mystery television programs, Thrillers Television programs, Video recordings for the hearing impaired, Fiction television programs, Historical television programs",acdvd,nadvd,Floating,qna,2018-03-01T00:00:00.000,1
3153800,Cravings / Chrissy Teigen ; photographs by Aubrie Pick.,"Teigen, Chrissy","1101903910, 9781101903919",[2016],"Clarkson Potter/Publishers,","Cooking, Cookbooks",acbk,nanf,NA,uni,2018-03-01T00:00:00.000,1
2687638,The boxcar children. The woodshed mystery / [created by Gertrude Chandler Warner] ; adapted by Joeming Dunn ; illustrated by Ben Dunn.,"Warner, Gertrude Chandler, 1890-1979","0807592080, 9780807592083",[2010],"Albert Whitman & Co,","Boxcar children Fictitious characters Comic books strips etc, Orphans Comic books strips etc, Brothers and sisters Comic books strips etc, Cartoons and comics, Graphic novels, Mystery comic books strips etc",jcbk,nccomic,NA,bro,2018-03-01T00:00:00.000,1
2943338,Run fast / the Julie Ruin.,Julie Ruin (Musical group),,c2013.,"Julie Ruin,",Rock music 2011 2020,accd,cacd,NA,cen,2018-03-01T00:00:00.000,1
2663130,"Mary Tudor : princess, bastard, queen / Anna Whitelock.","Whitelock, Anna","1400066093, 9781400066094",[2009],"Random House,","Mary I Queen of England 1516 1558, Queens Great Britain Biography, Great Britain Kings and rulers Biography, Great Britain History Mary I 1553 1558",acbk,nab,NA,wts,2018-03-01T00:00:00.000,1
3336952,"Zero effect / Castle Rock Entertainment ; a Manifest Film production ; produced by Lisa Henson, Janet Yang, and Jake Kasdan ; written and directed by Jake Kasdan.",,,[2013],"Warner Home Video,","Private investigators Oregon Portland Drama, Investigations Drama, Detective and mystery films, Comedy films, Fiction films, Feature films, Video recordings for the hearing impaired",acdvd,nadvd,Floating,lcy,2018-03-01T00:00:00.000,1
3307855,Happiness : 25 ways to live joyfully through art / Christophe André ; translated by Trista Selous.,"André, Christophe","1846045053, 9781846045059",2016.,"Rider Books,","Happiness, Happiness in art, Painting Appreciation",acbk,nanf,NA,swt,2018-03-01T00:00:00.000,1
1325666,First Indian on the moon / Sherman Alexie.,"Alexie, Sherman, 1966-","1882413024, 1882413032",[1993],"Hanging Loose Press,",Indians of North America Literary collections,acbk,canf,NA,cen,2018-03-01T00:00:00.000,2
3023027,Emperor Pickletine rides the bus / Tom Angleberger.,"Angleberger, Tom","141970933X, 9781419709333",2014.,"Amulet Books,","Finger puppets Juvenile fiction, Origami Juvenile fiction, Eccentrics and eccentricities Juvenile fiction, Interpersonal relations in adolescence Juvenile fiction, School field trips Juvenile fiction, Bus travel Juvenile fiction, Interpersonal relations Fiction, Humorous stories, Washington D C Juvenile fiction, Humorous fiction",jcbk,ncfic,NA,gwd,2018-03-01T00:00:00.000,1
2795967,Titan / Stephen Baxter.,"Baxter, Stephen","0061057134, 9780061057137",2001.,"Eos,","Titan Satellite Fiction, Science fiction",acbk,nasf,NA,net,2018-03-01T00:00:00.000,1
3118759,Currents / Tame Impala.,Tame Impala (Musical group),,[2015],"Interscope,",Rock music 2011 2020,accd,nacd,Floating,wal,2018-03-01T00:00:00.000,2
2724197,"A long, long sleep / Anna Sheehan.","Sheehan, Anna","0763652601, 9780763652609",2011.,"Candlewick Press,","Science fiction Juvenile fiction, Inheritance and succession Juvenile fiction, Robots Fiction, Assassins Juvenile fiction",acbk,cyfic,NA,cen,2018-03-01T00:00:00.000,1
3154403,When the sun shines on Antarctica : and other poems about the frozen continent / Irene Latham ; illustrated by Anna Wadham.,"Latham, Irene","1467752169, 9781467752169, 9781467797290",[2016],"Millbrook Press, a division of Lerner Publishin Group, Inc.,","Natural history Antarctica Juvenile literature, Summer Antarctica Juvenile literature, Natural history, Summer, Antarctica",jcbk,ncenf,NA,col,2018-03-01T00:00:00.000,1
3135998,Happy! / Pharrell Williams ; [interior photography by Amanda Pratt].,"Williams, Pharrell","0399176438, 9780399176432",[2015],"G.P. Putnam's Sons, an imprint of Penguin Random House,","Happiness Pictorial works Juvenile literature, Conduct of life Pictorial works Juvenile literature, Childrens songs United States Texts, Songs United States Texts, Songs",jcbk,ncpic,NA,bea,2018-03-01T00:00:00.000,1
3140559,Tough guys : (have feelings too) / Keith Negley.,"Negley, Keith","1909263664, 9781909263666",2015.,"Flying Eye Books, an imprint of Nobrow Ltd.,",Emotions Juvenile literature,jcbk,ncenf,NA,net,2018-03-01T00:00:00.000,1
2213636,Family circle : the Boudins and the aristocracy of the Left / Susan Braudy.,"Braudy, Susan",0679432949,2003.,"Alfred A. Knopf : Distributed by Random House,","Boudin Kathy, Boudin Leonard 1912 1989, Boudin Jean, Left wing extremists United States Biography, Radicalism United States",acbk,cab,NA,cen,2018-03-01T00:00:00.000,1
3285040,"Shakespeare's ear : dark, strange, and fascinating tales from the world of theater / Tim Rayborn.","Rayborn, Tim, 1968-","1510719571, 9781510719576",[2017],"Skyhorse Publishing,","Theater Anecdotes, Theater Miscellanea, Theater Humor, Anecdotes, Trivia and miscellanea, Humor",acbk,nanf,NA,uni,2018-03-01T00:00:00.000,1
2638132,You don't have to be Buddhist to know nothing : an illustrious collection of thoughts on naught / conceived and edited by Joan Konner ; research by Sara Bader.,,"1591027578, 9781591027577",2009.,"Prometheus Books,",Nothing Philosophy,acbk,nanf,NA,dth,2018-03-01T00:00:00.000,1
2758061,"Electric guitar for kids. 1, Getting started / Homespun Tapes/Video ; director, Happy Traum.",,"159773229X, 9781597732291",[2007],"Homespun Tapes/Video,","Electric guitar Juvenile films, Electric guitar Methods Juvenile films, Childrens films",jcdvd,ncdvdnf,Floating,lcy,2018-03-01T00:00:00.000,1
1308537,Bay and ocean cookbook : Ark Restaurant cuisine / Jimella Lucas and Nancy Main.,"Main, Nanci",0140111875,1988.,"Penguin Books,","Ark Restaurant Nahcotta Wash, Cooking",arbk,cs7r,NA,cen,2018-03-01T00:00:00.000,1
1605057,Mabel Normand : a source book to her life and films / by William Thomas Sherman ; forward by Anthony Slide.,"Sherman, William Thomas","0964376008, 0964376040",[1994],"W.T. Sherman,",Normand Mabel 1894 1930 Miscellanea,acbk,canf,NA,cen,2018-03-01T00:00:00.000,1
3008640,"The tapping solution for weight loss & body confidence : a woman's guide to stressing less, weighing less, and loving more / Jessica Ortner ; [foreword by Christiane Northrup].","Ortner, Jessica, 1985-","1401945112, 9781401945114",2014.,"Hay House, Inc.,","Weight loss, Body image in women, Acupuncture points Therapeutic use, Mind and body, Women Health and hygiene",acbk,nanf,NA,cap,2018-03-01T00:00:00.000,1
3222534,The stranger in the woods : the extraordinary story of the last true hermit / Michael Finkel.,"Finkel, Michael","1101875682, 9781101875681",2017.,"Alfred A. Knopf,","Knight Christopher Thomas 1965, Hermits Maine Smithfield Region Biography, Recluses Maine Smithfield Region Biography, Thieves Maine Smithfield Region Biography, Survival Case studies, Solitude Case studies, Smithfield Region Me Biography, Biographies",acbk,nanf,NA,swt,2018-03-01T00:00:00.000,1
3297044,Jacky Ha-Ha : my life is a joke / James Patterson and Chris Grabenstein ; illustrated by Kerascoët.,"Patterson, James, 1947-","0316433764, 9780316433761",2017.,"Jimmy Patterson Books/Little, Brown and Company,","Summer employment Juvenile fiction, Theater Juvenile fiction, Stuttering Juvenile fiction, Families New Jersey Juvenile fiction, New Jersey History 20th century Juvenile fiction, Family life New Jersey Fiction, Humorous stories",jcbk,ncnew,NA,wts,2018-03-01T00:00:00.000,1
1865519,"Seven Gothic dramas, 1789-1825 / edited with an introduction by Jeffrey N. Cox.",,"0821410156, 0821410652",[1992],"Ohio University Press,","Horror plays English, Gothic revival Literature Great Britain, English drama 19th century, English drama 18th century",acbk,canf,NA,cen,2018-03-01T00:00:00.000,1
2054039,Of mice and men / John Steinbeck ; with an introduction by Susan Shillinglaw.,"Steinbeck, John, 1902-1968",0140186425,1994.,"Penguin Books,","People with mental disabilities Fiction, Male friendship Fiction, Ranch life Fiction, Cowboys Fiction, Salinas River Valley Calif Fiction, Psychological fiction, Western stories",acbk,nafic,NA,rbe,2018-03-01T00:00:00.000,2
3008677,"The conscious parent : transforming ourselves, empowering our children / Shefali Tsabary.","Tsabary, Shefali, 1972-","1897238452, 9781897238455",[2010],"Namaste Pub.,","Parenting Psychological aspects, Child rearing Psychological aspects, Parent and child Psychological aspects",acbk,nanf,NA,rbe,2018-03-01T00:00:00.000,1
2982549,"Nashville : the music of Nashville : original soundtrack. Season 2, Volume 1.",,,p2013.,"Big Machine Records,","Television music, Country music 2011 2020",accd,nacd,Floating,gwd,2018-03-01T00:00:00.000,1
3174618,The five things we cannot change : and the happiness we find by embracing them / David Richo.,"Richo, David, 1940-","1590303083, 9781590303085",2006.,"Shambhala,",Conduct of life,acbk,nanf,NA,wts,2018-03-01T00:00:00.000,1
3164234,Lily and the octopus / Steven Rowley.,"Rowley, Steven, 1971-","1501126229, 9781501126222",2016.,"Simon & Schuster,","Dogs Fiction, Dog owners Fiction, Human animal relationships Fiction",acbk,nafic,NA,swt,2018-03-01T00:00:00.000,1
3128263,"Z feng bao = Z storm / Pegasus Motion Pictures ; Sil-Metropole Organisation Ltd. ; producer, Ren Yue, John Chong ; story by David Lam ; screenplay by Wong Ho Wah ; directed by David Lam.",,,[2015],"Well Go USA Entertainment,","Police China Hong Kong Drama, Criminal investigation China Hong Kong Drama, Feature films, Police films, Action and adventure films, Fiction films, Motion pictures Chinese",acdvd,nalndvd,Floating,nhy,2018-03-01T00:00:00.000,1
493845,Inside the L.A. artist / [compiled by] Marva Marrow ; introduction by Josine Ianco-Starrels.,,087905297X,[1988],"Peregrine Smith Books,","Artists California Los Angeles Portraits, Art American California Los Angeles 20th century",acbk,canf,NA,cen,2018-03-01T00:00:00.000,1
630293,An illustrated treasury of songs : The National Gallery of Art.,,0847813762,[1991],"Hal Leonard Publishing Corporation ; Rizzoli,","Folk music United States, Folk songs English United States, Songs with piano",acmus,camus,NA,cen,2018-03-01T00:00:00.000,1
3136072,Mr. Lemoncello's Library Olympics / Chris Grabenstein.,"Grabenstein, Chris","0553510401, 055351041X, 9780553510409, 9780553510416",2016.,"Random House,","Libraries Juvenile fiction, Contests Juvenile fiction, Books and reading Juvenile fiction, Censorship Juvenile fiction, Eccentrics and eccentricities Juvenile fiction",jcbk,ncfic,NA,dlr,2018-03-01T00:00:00.000,1
2177722,The Ohlone of California / Jack S. Williams.,"Williams, Jack S.",0823964302,2003.,"Rosen Pub. Group's PowerKidsPress,","Ohlone Indians History Juvenile literature, Ohlone Indians Social life and customs Juvenile literature, Ohlone Indians Juvenile literature, Indians of North America California Juvenile literature",jcbk,ccnf,NA,cen,2018-03-01T00:00:00.000,1
3086407,Rory the dinosaur : me and my dad / Liz Climo.,"Climo, Liz","0316277282, 9780316277280",2015.,"Little, Brown and Company,","Fathers and sons Juvenile fiction, Adventure stories, Self reliance Juvenile fiction, Islands Juvenile fiction, Dinosaurs Juvenile fiction, Adventure and adventurers Fiction",jcbk,ncpic,NA,lcy,2018-03-01T00:00:00.000,1
